ID,glAccountNumber,userDefined1,userDefined2,journalEntryType,journalId,period,amount,amountCreditDebitIndicator,jeLineDescription,reportingAmountCurrency,transactionId,enteredBy,enteredDateTime,tags
1568,000-2120-00,Commissions Payable,common:CurrentLiabilities,SJ,285,1/1/2024,-48.27,C,Receivables Sales Entry,Z-US$,1581,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1569,000-2320-00,GST Collected-Canada,common:CurrentLiabilities,SJ,285,1/1/2024,-112.63,C,Receivables Sales Entry,Z-US$,1582,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1570,000-4140-00,US Sales - Repair Charges,common:Revenues,SJ,285,1/1/2024,-1608.97,C,Receivables Sales Entry,Z-US$,1583,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1571,300-5130-00,Commissions - Sales,common:Expenses,SJ,285,1/1/2024,48.27,D,Receivables Sales Entry,Z-US$,1584,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1572,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,286,1/1/2024,3145.29,D,Receivables Sales Entry,Z-US$,1585,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1573,000-2120-00,Commissions Payable,common:CurrentLiabilities,SJ,286,1/1/2024,-94.36,C,Receivables Sales Entry,Z-US$,1586,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1574,000-4140-00,US Sales - Repair Charges,common:Revenues,SJ,286,1/1/2024,-3145.29,C,Receivables Sales Entry,Z-US$,1587,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1575,300-5130-00,Commissions - Sales,common:Expenses,SJ,286,1/1/2024,94.36,D,Receivables Sales Entry,Z-US$,1588,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1576,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,287,1/1/2024,258.97,D,Receivables Sales Entry,Z-US$,1589,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1577,000-2120-00,Commissions Payable,common:CurrentLiabilities,SJ,287,1/1/2024,-7.77,C,Receivables Sales Entry,Z-US$,1590,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1578,000-4140-00,US Sales - Repair Charges,common:Revenues,SJ,287,1/1/2024,-258.97,C,Receivables Sales Entry,Z-US$,1591,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1579,300-5130-00,Commissions - Sales,common:Expenses,SJ,287,1/1/2024,7.77,D,Receivables Sales Entry,Z-US$,1592,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1580,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,288,1/1/2024,2883.93,D,Receivables Sales Entry,Z-US$,1593,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1581,000-2120-00,Commissions Payable,common:CurrentLiabilities,SJ,288,1/1/2024,-86.52,C,Receivables Sales Entry,Z-US$,1594,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1582,000-4140-00,US Sales - Repair Charges,common:Revenues,SJ,288,1/1/2024,-2883.93,C,Receivables Sales Entry,Z-US$,1595,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1583,300-5130-00,Commissions - Sales,common:Expenses,SJ,288,1/1/2024,86.52,D,Receivables Sales Entry,Z-US$,1596,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1584,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,289,1/1/2024,-2750,C,Receivables Sales Entry,Z-US$,1597,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1585,000-6790-00,Warranty Expense,common:Expenses,SJ,289,1/1/2024,2750,D,Receivables Sales Entry,Z-US$,1598,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1586,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,290,1/1/2024,-1855.79,C,Receivables Sales Entry,Z-US$,1599,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1587,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,290,1/1/2024,914.9,D,Receivables Sales Entry,Z-US$,1600,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1588,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,290,1/1/2024,1855.79,D,Receivables Sales Entry,Z-US$,1601,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1589,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,290,1/1/2024,-914.9,C,Receivables Sales Entry,Z-US$,1602,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1590,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,291,1/1/2024,-1350,C,Receivables Sales Entry,Z-US$,1603,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1591,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,291,1/1/2024,679.05,D,Receivables Sales Entry,Z-US$,1604,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1592,000-4190-00,US Sales Returns,common:Revenues,SJ,291,1/1/2024,1350,D,Receivables Sales Entry,Z-US$,1605,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1593,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,291,1/1/2024,-679.05,C,Receivables Sales Entry,Z-US$,1606,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1594,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,292,1/1/2024,-799.23,C,Receivables Sales Entry,Z-US$,1607,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1595,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,292,1/1/2024,391.62,D,Receivables Sales Entry,Z-US$,1608,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1596,000-4190-00,US Sales Returns,common:Revenues,SJ,292,1/1/2024,799.23,D,Receivables Sales Entry,Z-US$,1609,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1597,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,292,1/1/2024,-391.62,C,Receivables Sales Entry,Z-US$,1610,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1598,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,293,1/1/2024,-436.46,C,Receivables Sales Entry,Z-US$,1611,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1599,000-6700-00,Bad Debts Expense,common:Expenses,SJ,293,1/1/2024,436.46,D,Receivables Sales Entry,Z-US$,1612,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1600,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,294,1/1/2024,-7752.45,C,Receivables Sales Entry,Z-US$,1613,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1601,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,294,1/1/2024,3564.68,D,Receivables Sales Entry,Z-US$,1614,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1602,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,294,1/1/2024,507.17,D,Receivables Sales Entry,Z-US$,1615,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1603,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,294,1/1/2024,7245.28,D,Receivables Sales Entry,Z-US$,1616,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1604,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,294,1/1/2024,-3564.68,C,Receivables Sales Entry,Z-US$,1617,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1605,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,295,1/1/2024,-15250,C,Receivables Sales Entry,Z-US$,1618,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1606,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,295,1/1/2024,15250,D,Receivables Sales Entry,Z-US$,1619,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1607,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,296,1/1/2024,-37.14,C,Receivables Sales Entry,Z-US$,1620,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1608,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,296,1/1/2024,18.57,D,Receivables Sales Entry,Z-US$,1621,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1609,000-6700-00,Bad Debts Expense,common:Expenses,SJ,296,1/1/2024,18.57,D,Receivables Sales Entry,Z-US$,1622,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1610,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,297,1/1/2024,-750,C,Receivables Sales Entry,Z-US$,1623,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1611,000-4130-00,US Sales - Installation Charges,common:Revenues,SJ,297,1/1/2024,750,D,Receivables Sales Entry,Z-US$,1624,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1612,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,298,1/1/2024,-845.67,C,Receivables Sales Entry,Z-US$,1625,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1613,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,298,1/1/2024,414.38,D,Receivables Sales Entry,Z-US$,1626,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1614,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,298,1/1/2024,845.67,D,Receivables Sales Entry,Z-US$,1627,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1615,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,298,1/1/2024,-414.38,C,Receivables Sales Entry,Z-US$,1628,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1616,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,299,1/1/2024,-2032.36,C,Receivables Sales Entry,Z-US$,1629,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1617,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,299,1/1/2024,944,D,Receivables Sales Entry,Z-US$,1630,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1618,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,299,1/1/2024,132.96,D,Receivables Sales Entry,Z-US$,1631,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1619,000-4190-00,US Sales Returns,common:Revenues,SJ,299,1/1/2024,1899.4,D,Receivables Sales Entry,Z-US$,1632,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1620,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,299,1/1/2024,-944,C,Receivables Sales Entry,Z-US$,1633,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1621,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,300,1/1/2024,-1377.13,C,Receivables Sales Entry,Z-US$,1634,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1622,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,300,1/1/2024,646.09,D,Receivables Sales Entry,Z-US$,1635,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1623,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,300,1/1/2024,90.09,D,Receivables Sales Entry,Z-US$,1636,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1624,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,300,1/1/2024,1287.04,D,Receivables Sales Entry,Z-US$,1637,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1625,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,300,1/1/2024,-646.09,C,Receivables Sales Entry,Z-US$,1638,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1626,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,301,1/1/2024,-1800.6,C,Receivables Sales Entry,Z-US$,1639,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1627,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,301,1/1/2024,829.39,D,Receivables Sales Entry,Z-US$,1640,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1628,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,301,1/1/2024,117.76,D,Receivables Sales Entry,Z-US$,1641,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1629,000-4190-00,US Sales Returns,common:Revenues,SJ,301,1/1/2024,1682.84,D,Receivables Sales Entry,Z-US$,1642,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1630,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,301,1/1/2024,-829.39,C,Receivables Sales Entry,Z-US$,1643,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1631,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,302,1/1/2024,-1831.54,C,Receivables Sales Entry,Z-US$,1644,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1632,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,302,1/1/2024,849.19,D,Receivables Sales Entry,Z-US$,1645,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1633,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,302,1/1/2024,119.46,D,Receivables Sales Entry,Z-US$,1646,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1634,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,302,1/1/2024,1712.08,D,Receivables Sales Entry,Z-US$,1647,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1635,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,302,1/1/2024,-849.19,C,Receivables Sales Entry,Z-US$,1648,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1636,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,303,1/1/2024,-488.79,C,Receivables Sales Entry,Z-US$,1649,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1637,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,303,1/1/2024,243.42,D,Receivables Sales Entry,Z-US$,1650,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1638,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,303,1/1/2024,488.79,D,Receivables Sales Entry,Z-US$,1651,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1639,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,303,1/1/2024,-243.42,C,Receivables Sales Entry,Z-US$,1652,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1640,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,304,1/1/2024,-701.8,C,Receivables Sales Entry,Z-US$,1653,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1641,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,304,1/1/2024,323.35,D,Receivables Sales Entry,Z-US$,1654,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1642,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,304,1/1/2024,45.91,D,Receivables Sales Entry,Z-US$,1655,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1643,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,304,1/1/2024,655.89,D,Receivables Sales Entry,Z-US$,1656,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1644,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,304,1/1/2024,-323.35,C,Receivables Sales Entry,Z-US$,1657,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1645,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,305,1/1/2024,-61.95,C,Receivables Sales Entry,Z-US$,1658,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1646,000-6700-00,Bad Debts Expense,common:Expenses,SJ,305,1/1/2024,61.95,D,Receivables Sales Entry,Z-US$,1659,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1647,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,306,1/1/2024,-56.97,C,Receivables Sales Entry,Z-US$,1660,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1648,000-6700-00,Bad Debts Expense,common:Expenses,SJ,306,1/1/2024,56.97,D,Receivables Sales Entry,Z-US$,1661,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1649,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,307,1/1/2024,-21.97,C,Receivables Sales Entry,Z-US$,1662,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1650,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,307,1/1/2024,21.97,D,Receivables Sales Entry,Z-US$,1663,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1651,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,308,1/1/2024,-128.75,C,Receivables Sales Entry,Z-US$,1664,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1652,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,308,1/1/2024,59.92,D,Receivables Sales Entry,Z-US$,1665,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1653,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,308,1/1/2024,8.42,D,Receivables Sales Entry,Z-US$,1666,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1654,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,308,1/1/2024,120.33,D,Receivables Sales Entry,Z-US$,1667,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1655,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,308,1/1/2024,-59.92,C,Receivables Sales Entry,Z-US$,1668,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1656,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,309,1/1/2024,-114.58,C,Receivables Sales Entry,Z-US$,1669,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1657,000-6700-00,Bad Debts Expense,common:Expenses,SJ,309,1/1/2024,114.58,D,Receivables Sales Entry,Z-US$,1670,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1658,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,310,1/1/2024,-679.89,C,Receivables Sales Entry,Z-US$,1671,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1659,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,310,1/1/2024,311.35,D,Receivables Sales Entry,Z-US$,1672,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1660,000-2330-00,Australia Sales Tax Payable,common:CurrentLiabilities,SJ,310,1/1/2024,44.48,D,Receivables Sales Entry,Z-US$,1673,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1661,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,310,1/1/2024,635.41,D,Receivables Sales Entry,Z-US$,1674,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1662,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,310,1/1/2024,-311.35,C,Receivables Sales Entry,Z-US$,1675,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1663,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,311,1/1/2024,-216.14,C,Receivables Sales Entry,Z-US$,1676,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1664,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,311,1/1/2024,108.07,D,Receivables Sales Entry,Z-US$,1677,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1665,000-6700-00,Bad Debts Expense,common:Expenses,SJ,311,1/1/2024,108.07,D,Receivables Sales Entry,Z-US$,1678,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1666,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,312,1/1/2024,-971.29,C,Receivables Sales Entry,Z-US$,1679,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1667,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,312,1/1/2024,466.22,D,Receivables Sales Entry,Z-US$,1680,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1668,000-4110-01,US Sales - Retail/Parts,common:Revenues,SJ,312,1/1/2024,971.29,D,Receivables Sales Entry,Z-US$,1681,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1669,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,312,1/1/2024,-466.22,C,Receivables Sales Entry,Z-US$,1682,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1670,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,313,1/1/2024,-793.59,C,Receivables Sales Entry,Z-US$,1683,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1671,000-4190-00,US Sales Returns,common:Revenues,SJ,313,1/1/2024,793.59,D,Receivables Sales Entry,Z-US$,1684,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1672,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,314,1/1/2024,-844.05,C,Receivables Sales Entry,Z-US$,1685,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1673,000-4190-00,US Sales Returns,common:Revenues,SJ,314,1/1/2024,844.05,D,Receivables Sales Entry,Z-US$,1686,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1674,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,315,1/1/2024,-696.57,C,Receivables Sales Entry,Z-US$,1687,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1675,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,315,1/1/2024,321.89,D,Receivables Sales Entry,Z-US$,1688,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1676,000-2120-00,Commissions Payable,common:CurrentLiabilities,SJ,315,1/1/2024,19.53,D,Receivables Sales Entry,Z-US$,1689,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1677,000-2300-00,IL State Sales Tax Payable,common:CurrentLiabilities,SJ,315,1/1/2024,39.06,D,Receivables Sales Entry,Z-US$,1690,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1678,000-2310-00,Chicago City Sales Tax Payable,common:CurrentLiabilities,SJ,315,1/1/2024,6.51,D,Receivables Sales Entry,Z-US$,1691,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1679,000-4190-00,US Sales Returns,common:Revenues,SJ,315,1/1/2024,651,D,Receivables Sales Entry,Z-US$,1692,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1680,000-4510-01,Cost of Goods Sold - Retail/Parts,common:Expenses,SJ,315,1/1/2024,-321.89,C,Receivables Sales Entry,Z-US$,1693,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1681,300-5130-00,Commissions - Sales,common:Expenses,SJ,315,1/1/2024,-19.53,C,Receivables Sales Entry,Z-US$,1694,LESSON USER1,1/1/1900,common:ComprehensiveIncome
1682,000-1200-00,Accounts Receivable,common:CurrentAssets,SJ,316,1/1/2024,-976.29,C,Receivables Sales Entry,Z-US$,1695,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1683,000-1300-01,Inventory - Retail/Parts,common:CurrentAssets,SJ,316,1/1/2024,452.56,D,Receivables Sales Entry,Z-US$,1696,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
1684,000-2120-00,Commissions Payable,common:CurrentLiabilities,SJ,316,1/1/2024,27.37,D,Receivables Sales Entry,Z-US$,1697,LESSON USER1,1/1/1900,common:NetCashFlowOperatingActivities
